SKU,Product_Name,Parent,Category,Sub_Category,Phone_Model,Base_units_per_mo,ASP,Oct_units,Oct_gross_rev,Nov_units,Nov_gross_rev,COGS,Oct_COGS_value,Oct_margin,Oct_margin_%,Mapped,Sold_in_Sep_HPS,In_inventory_7Sep,In_team_plan,event_dependent,lifecycle
STRD-3-0-MOO-MATC-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOO-MATC-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAX-VOLU-DOB-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MAKE-RITU-DOB-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOTH-MYST-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CATROSP--AP-IPH16PLS,Catrospection Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Plus,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-CATROSP--AP-IPH15PROMAX,Catrospection Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MNKY-SHDR-MDY-AP-IPH14PROMAX,DailyObjects Monkey Shoulder x DO Midday Stride 3.0 MagSafe Case Cover For iPhone 14 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 14 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MNKY-SHDR-DSK-AP-IPH16PRO,DailyObjects Monkey Shoulder x DO Dusk Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MNKY-SHDR-DSK-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MNKY-SHDR-DSK-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COLO-JUMP-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COIM-TOW-HALP-AP-IPH16PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-COIM-TOW-HALP-AP-IPH15PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOO-MATC-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEOW-TOGE-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MINI-CAMC-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MINI-CAMC-DOB-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MINI-CAMC-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEW-SKE-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEW-SKE-AP-IPH15PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEW-MEN-SS-GLS26,,STRD-3-0-MEW-MEN-SS-GLS26,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOO-MATC-DOB-AP-IPH16E,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOO-MATC-DOB-AP-IPH15PRO,DailyObjects Moonlight Matchbox Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-MEOW-TOGE-AP-IPH15PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-NAZA-AP-IPH15PRO,DailyObjects No Nazar Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BORN-AP-IPH15,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-BORN-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BORN-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUBB-BLAS-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MOTH-MYST-AP-IPH16E,,STRD-3-0-MOTH-MYST-AP-IPH16E,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BREE-THRO-AP-IPH16,Breezing Through Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-6-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BIL-MATC-DOB-AP-IPH16PROMAX,DailyObjects Billi Matchbox Stride 3.0 MagSafe Case Cover For iPhone 16 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BIL-MATC-DOB-AP-IPH16PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BLOO-BLIS-AP-IPH16PLS,DailyObjects Bloom Bliss Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Plus,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BLOO-BLIS-AP-IPH15,DailyObjects Bloom Bliss Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-BLK-HAWK-AP-IPH16PLS,DailyObjects Black Hawk Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Plus,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-BLK-HAWK-AP-IPH15PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-BREE-THRO-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BREE-THRO-SS-GLS26ULTRA,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOT-TODA-DOB-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-THAN-DOB-AP-IPH15PRO,DailyObjects No thanks Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-THAN-DOB-AP-IPH14PROMAX,DailyObjects No thanks Stride 3.0 MagSafe Case Cover For iPhone 14 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 14 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-THAN-DOB-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOT-TODA-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOT-TODA-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOST-BRB-DOB-SS-GLS26,DailyObjects Nostalgia BRB Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOST-BRB-DOB-AP-IPH16PLS,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 16 Plus,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Plus,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOST-BRB-DOB-AP-IPH15PRO,DailyObjects Nostalgia BRB Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-NAZA-AP-IPH15PROMAX,DailyObjects No Nazar Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-SS-GLS26ULTRA,DailyObjects No Signal Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH16PRO,DailyObjects No Signal Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH15PRO,DailyObjects No Signal Stride 3.0 MagSafe Case Cover For iPhone 15 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-DOB-AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOIS-VHS-DOB-AP-IPH15,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NOIS-VHS-DOB-AP-IPH14PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-THAN-DOB-AP-IPH15PROMAX,DailyObjects No thanks Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,True,Continue (active Jul/Aug26)
STRD-3-0-NO-SIGN-6-DOB-AP-IPH13PROMAX,DailyObjects Wallpaper Unavailable Stride 3.0 MagSafe Case Cover For iPhone 13 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 13 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-NAZA-SS-GLS26ULTRA,DailyObjects No Nazar Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-THAN-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUL-MATC-DOB-AP-IPH16,DailyObjects Bullet Matchbox Stride 3.0 MagSafe Case Cover For iPhone 16,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-BUL-MATC-DOB-AP-IPH15PROMAX,DailyObjects Bullet Matchbox Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUL-MATC-DOB-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUL-MATC-DOB-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUL-MATC-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BORN-AP-IPH15PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CANCER-DOB-AP-IPH13,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CANCER-DOB-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-THE-STAKESS-GLS26PLS,,STRD-3-0-THE-STAKESS-GLS26PLS,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-THE-TINS-KNOT-AP-IPH13PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-THE-TINS-KNOT-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MUMB-CITY-TAG-AP-IPH13PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 13,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MUMB-CITY-TAG-AP-IPH115PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MYSO-PALPST-SS-GLS26,,STRD-3-0-MYSO-PALPST-SS-GLS26,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-MYSO-PALPST-AP-IPH16PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BUBB-BLAS-AP-IPH16E,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-NO-INTE-DOB-AP-IPH16,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH15,DailyObjects Capricorn Stride 3.0 MagSafe Case Cover For iPhone 15,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-3-0-BLK-HAWK-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BLK-HAWK-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BLK-HAWK-AP-IPH114PLS,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-BIL-MATC-DOB-SS-GLS26ULTRA,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-BIL-MATC-DOB-SS-GLS26,,STRD-3-0-BIL-MATC-DOB-SS-GLS26,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CANCER-DOB-SS-GLS26,DailyObjects Cancer Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAPRIC-DOB-AP-IPH14,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CATROSP--AP-IPH14PRO,,STRD-3-0-CATROSP--AP-IPH14PRO,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CATROSP--AP-IPH13PROMAX,Catrospection Stride 3.0 MagSafe Case Cover For iPhone 13 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 13 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAT-SCA-AP-IPH16,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAT-SCA-AP-IPH15PROMAX,DailyObjects Cat Scan Stride 3.0 MagSafe Case Cover For iPhone 15 Pro Max,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 15 Pro Max,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAT-SCA-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-THE-SURV-AP-IPH14,,STRD-3-0-THE-SURV-AP-IPH14,Cases And Sleeves,Cases And Sleeves,,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
STRD-3-0-CAN-YOU-NOT-DOB-SS-GLS26ULTRA,DailyObjects Can You Not Stride 3.0 Magnetic Case Cover For Samsung Galaxy S26 Ultra,Stride 3.0,Cases And Sleeves,Designer Cases,Galaxy S26 Ultra,0.5,899.0,1,579.1012799381093,1,481.6133236462602,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
